"","name","nruns","lineage"
"1593","L128.2.17.4.25.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1594","L128.2.17.4.20.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1595","L128.2.17.4.18.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1596","L128.2.17.4.13.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1597","L128.2.17.4.11.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1598","L128.2.17.4.6.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1599","L128.2.17.4.4.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1600","L128.2.16.4.37",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1601","L128.2.16.4.32.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1602","L128.2.16.4.30.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1603","L128.2.16.4.25.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1604","L128.2.16.4.23.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1605","L128.2.16.4.18.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1606","L128.2.16.4.16.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1607","L128.2.16.4.11.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1608","L128.2.16.4.9.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1609","L128.2.16.4.4.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1610","L128.2.16.4.2.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1611","L128.2.15.4.35.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1612","L128.2.15.4.30.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1613","L128.2.15.4.28.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1614","L128.2.15.4.27.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1615","L128.2.15.4.23.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1616","L128.2.15.4.21.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1617","L128.2.15.4.16.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1618","L128.2.15.4.14.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1619","L128.2.15.4.9.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1620","L128.2.15.4.7.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1621","L128.2.15.4.2.8.13.16.1",128,"2~6;4~5;8~13;16~1;:(4~1!2~3;)"
"1622","L128.2.15.8.16",128,"8~16;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1623","L128.2.15.8.1",128,""
"1624","L128.2.14.4.33.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1625","L128.2.14.4.28.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1626","L128.2.14.4.26.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1627","L128.2.14.4.21.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1628","L128.2.14.4.19.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1629","L128.2.14.4.14.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1630","L128.2.14.4.12.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1631","L128.2.14.4.7.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1632","L128.2.14.4.5.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1633","L128.2.14.8.14.16.1",128,"8~16;16~1;:(8~1!2~4;4~1;)(4~1;!2~3;)"
"1634","L128.2.13.4.38",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1635","L128.2.13.4.33.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1636","L128.2.13.4.31.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1637","L128.2.13.4.26.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1638","L128.2.13.4.24.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1639","L128.2.13.4.19.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1640","L128.2.13.4.17.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1641","L128.2.13.4.12.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1642","L128.2.13.4.10.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1643","L128.2.13.4.5.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1644","L128.2.13.4.3.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1645","L128.2.12.4.36.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1646","L128.2.12.4.31.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1647","L128.2.12.4.29.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1648","L128.2.12.4.28.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1649","L128.2.12.4.24.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1650","L128.2.12.4.22.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1651","L128.2.12.4.17.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1652","L128.2.12.4.15.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1653","L128.2.12.4.10.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1654","L128.2.12.4.8.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1655","L128.2.12.4.3.8.13.16.1",128,"2~6;4~5;8~13;16~1;:(4~1!2~3;)"
"1656","L128.2.12.4.1.8.16",128,"8~16;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1657","L128.2.11.4.34.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1658","L128.2.11.4.29.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1659","L128.2.11.4.27.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1660","L128.2.11.4.22.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1661","L128.2.11.4.20.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1662","L128.2.11.4.15.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1663","L128.2.11.4.13.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1664","L128.2.11.4.8.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1665","L128.2.11.4.6.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1666","L128.2.11.4.1.8.14.16.1",128,"8~16;16~1;:(8~1!2~4;4~1;)(4~1;!2~3;)"
"1667","L128.2.10.4.39",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1668","L128.2.10.4.34.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1669","L128.2.10.4.32.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1670","L128.2.10.4.27.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1671","L128.2.10.4.25.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1672","L128.2.10.4.20.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1673","L128.2.10.4.18.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1674","L128.2.10.4.13.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1675","L128.2.10.4.11.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1676","L128.2.10.4.6.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1677","L128.2.10.4.4.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1678","L128.2.9.4.37.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1679","L128.2.9.4.32.8.1.16.1",128,"2~6;4~33;8~1;16~1;:(4~1!2~3;)"
"1680","L128.2.9.4.30.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1681","L128.2.9.4.29.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1682","L128.2.9.4.25.8.4.16.1",128,"2~6;4~26;8~4;16~1;:(4~1!2~3;)"
"1683","L128.2.9.4.23.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1684","L128.2.9.4.18.8.7.16.1",128,"2~6;4~19;8~7;16~1;:(4~1!2~3;)"
"1685","L128.2.9.4.16.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1686","L128.2.9.4.11.8.10.16.1",128,"2~6;4~12;8~10;16~1;:(4~1!2~3;)"
"1687","L128.2.9.4.9.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1688","L128.2.9.4.4.8.13.16.1",128,"2~6;4~5;8~13;16~1;:(4~1!2~3;)"
"1689","L128.2.9.4.2.8.16",128,"8~16;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1690","L128.2.8.4.35.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1691","L128.2.8.4.30.8.2.16.1",128,"2~5;4~31;8~2;16~1;:(4~1!2~3;)"
"1692","L128.2.8.4.28.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1693","L128.2.8.4.23.8.5.16.1",128,"2~5;4~24;8~5;16~1;:(4~1!2~3;)"
"1694","L128.2.8.4.21.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1695","L128.2.8.4.16.8.8.16.1",128,"2~5;4~17;8~8;16~1;:(4~1!2~3;)"
"1696","L128.2.8.4.14.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1697","L128.2.8.4.9.8.11.16.1",128,"2~5;4~10;8~11;16~1;:(4~1!2~3;)"
"1698","L128.2.8.4.7.8.14",128,"2~5;4~8;8~14;:(4~1!2~3;)"
"1699","L128.2.8.4.2.8.14.16.1",128,"8~16;16~1;:(8~1!2~4;4~1;)"
"1700","L128.2.8.8.17",128,"8~16;16~1;:(16~1!2~8;8~1;)"
"1701","L128.2.7.4.40",128,"2~4;4~36;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1702","L128.2.7.4.35.16.1",128,"2~4;4~36;16~1;:(4~1!2~3;)"
"1703","L128.2.7.4.33.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1704","L128.2.7.4.28.8.3.16.1",128,"2~4;4~29;8~3;16~1;:(4~1!2~3;)"
"1705","L128.2.7.4.26.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1706","L128.2.7.4.21.8.6.16.1",128,"2~4;4~22;8~6;16~1;:(4~1!2~3;)"
"1707","L128.2.7.4.19.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1708","L128.2.7.4.14.8.9.16.1",128,"2~4;4~15;8~9;16~1;:(4~1!2~3;)"
"1709","L128.2.7.4.12.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1710","L128.2.7.4.7.8.12.16.1",128,"2~4;4~8;8~12;16~1;:(4~1!2~3;)"
"1711","L128.2.7.4.5.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)(4~1;!2~3;)"
"1712","L128.2.7.8.15.16.1",128,"8~16;16~1;:(8~1!2~4;4~1;)(4~1;!2~3;)"
"1713","L128.2.6.4.38.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1714","L128.2.6.4.33.8.1.16.1",128,""
"1715","L128.2.6.4.31.8.4",128,"2~6;4~26;8~4;16~1;:(16~1!4~5;)"
"1716","L128.2.6.4.30.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1717","L128.2.6.4.26.8.4.16.1",128,""
"1718","L128.2.6.4.24.8.7",128,"2~3;4~25;8~7;:(4~1!2~3;)"
"1719","L128.2.6.4.19.8.7.16.1",128,""
"1720","L128.2.6.4.17.8.10",128,"2~3;4~18;8~10;:(4~1!2~3;)"
"1721","L128.2.6.4.12.8.10.16.1",128,""
"1722","L128.2.6.4.10.8.13",128,"2~3;4~11;8~13;:(4~1!2~3;)"
"1723","L128.2.6.4.5.8.13.16.1",128,""
"1724","L128.2.6.4.3.8.16",128,"8~16;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1725","L128.2.5.4.36.8.2",128,"2~5;4~31;8~2;16~1;:(16~1!4~5;)"
"1726","L128.2.5.4.31.8.2.16.1",128,""
"1727","L128.2.5.4.29.8.5",128,"2~5;4~24;8~5;16~1;:(16~1!4~5;)"
"1728","L128.2.5.4.24.8.5.16.1",128,""
"1729","L128.2.5.4.22.8.8",128,"2~5;4~17;8~8;16~1;:(16~1!4~5;)"
"1730","L128.2.5.4.17.8.8.16.1",128,""
"1731","L128.2.5.4.15.8.11",128,"2~5;4~10;8~11;16~1;:(16~1!4~5;)"
"1732","L128.2.5.4.10.8.11.16.1",128,""
"1733","L128.2.5.4.8.8.14",128,""
"1734","L128.2.4.4.41",128,"2~4;4~36;16~1;:(16~1!4~5;)"
"1735","L128.2.4.4.36.16.1",128,""
"1736","L128.2.4.4.34.8.3",128,"2~4;4~29;8~3;16~1;:(16~1!4~5;)"
"1737","L128.2.4.4.29.8.3.16.1",128,""
"1738","L128.2.4.4.27.8.6",128,"2~4;4~22;8~6;16~1;:(16~1!4~5;)"
"1739","L128.2.4.4.22.8.6.16.1",128,""
"1740","L128.2.4.4.20.8.9",128,"2~4;4~15;8~9;16~1;:(16~1!4~5;)"
"1741","L128.2.4.4.15.8.9.16.1",128,""
"1742","L128.2.4.4.13.8.12",128,"2~4;4~8;8~12;16~1;:(16~1!4~5;)"
"1743","L128.2.4.4.8.8.12.16.1",128,""
"1744","L128.2.4.4.6.8.15",128,"8~16;16~1;:(16~1!4~5;)(8~1;!2~4;4~1;)"
"1745","L128.2.4.4.1.8.15.16.1",128,"8~16;16~1;:(8~1!2~4;4~1;)"
"1746","L128.2.3.4.39.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)(4~1;!2~3;)"
"1747","L128.2.3.4.31.32.1",128,"4~32;32~1;:(4~1!2~3;)"
"1748","L128.2.3.4.25.8.7",128,""
"1749","L128.2.3.4.18.8.10",128,""
"1750","L128.2.3.4.11.8.13",128,""
"1751","L128.2.3.4.4.8.16",128,"8~16;16~1;:(16~1!4~5;)(4~1;!2~3;)"
"1752","L128.4.40.8.1",128,"4~32;32~1;:(32~1!4~8;8~1;)"
"1753","L128.4.32.32.1",128,""
"1754","L128.4.5.8.16",128,"8~16;16~1;:(16~1!4~5;)"
"1755","L128.8.16.16.1",128,""
"1756","L129.3.1.43.1",129,""
"1757","L130.2.1.5.1.13.1",130,"2~1;65~1;:(65~1!5~1;13~1;)"
"1758","L130.2.1.65.1",130,""
"1759","L130.5.1.26.1",130,""
"1760","L130.10.1.13.1",130,""
"1761","L132.2.131",132,""
"1762","L132.2.43.3.1",132,"2~42;6~1;:(6~1!2~1;3~1;)"
"1763","L132.2.42.6.1",132,""
"1764","L132.2.27.11.1",132,""
"1765","L132.2.22.3.1.11.1",132,"2~22;33~1;:(33~1!3~1;11~1;)"
"1766","L132.2.22.33.1",132,""
"1767","L132.2.18.3.1.22.1",132,""
"1768","L132.2.18.6.1.11.1",132,""
"1769","L132.2.15.6.1.22.1",132,""
"1770","L132.2.2.66.1",132,""
"1771","L132.3.1.4.1.11.1",132,"3~1;44~1;:(44~1!4~1;11~1;)"
"1772","L132.3.1.44.1",132,""
"1773","L132.4.1.33.1",132,""
"1774","L132.11.1.12.1",132,""
"1775","L133.7.1.19.1",133,""
"1776","L134.2.1.67.1",134,""
"1777","L135.3.37.5.1",135,"3~32;9~1;15~1;:(15~1!3~1;5~1;)(9~1;!3~4;)"
"1778","L135.3.36.15.1",135,"3~32;9~1;15~1;:(9~1!3~4;)"
"1779","L135.3.33.5.1.9.1",135,"3~32;9~1;15~1;:(15~1!3~1;5~1;)"
"1780","L135.3.32.9.1.15.1",135,""
"1781","L135.3.27.45.1",135,""
"1782","L135.5.1.27.1",135,""
"1783","L136.2.135",136,"2~132;4~1;:(4~1!2~3;)"
"1784","L136.2.132.4.1",136,""
"1785","L136.2.86.17.1",136,"2~83;4~1;17~1;:(4~1!2~3;)"
"1786","L136.2.83.4.1.17.1",136,""
"1787","L136.2.70.34.1",136,"2~67;4~1;34~1;:(4~1!2~3;)"
"1788","L136.2.68.68.1",136,""
"1789","L136.2.67.4.1.34.1",136,""
"1790","L136.8.1.17.1",136,""
"1791","L138.2.1.3.1.23.1",138,"2~1;69~1;:(69~1!3~1;23~1;)"
"1792","L138.2.1.69.1",138,""
"1793","L138.3.1.46.1",138,""
"1794","L138.6.1.23.1",138,""
"1795","L140.2.139",140,""
"1796","L140.2.38.7.1",140,""
"1797","L140.2.37.5.1",140,"2~36;10~1;:(10~1!2~1;5~1;)"
"1798","L140.2.36.10.1",140,""
"1799","L140.2.34.14.1",140,""
"1800","L140.2.27.5.1.7.1",140,""
"1801","L140.2.25.5.1.14.1",140,""
"1802","L140.2.22.35.1",140,""
"1803","L140.2.21.7.1.10.1",140,""
"1804","L140.2.17.10.1.14.1",140,""
"1805","L140.2.2.70.1",140,""
"1806","L140.4.1.5.1.7.1",140,"4~1;35~1;:(35~1!5~1;7~1;)"
"1807","L140.4.1.35.1",140,""
"1808","L140.5.1.28.1",140,""
"1809","L140.7.1.20.1",140,""
"1810","L141.3.1.47.1",141,""
"1811","L142.2.1.71.1",142,""
"1812","L143.11.1.13.1",143,""
"1813","L144.2.136.8.1",144,""
"1814","L144.2.117.8.1.9.1",144,""
"1815","L144.2.113.3.1.24.1",144,""
"1816","L144.2.111.6.1.24.1",144,""
"1817","L144.2.103.8.1.18.1",144,""
"1818","L144.2.76.3.12.6.4.8.1",144,""
"1819","L144.2.76.3.7.4.1.6.5.12.1",144,""
"1820","L144.2.75.3.3.4.1.6.6.12.1",144,""
"1821","L144.2.74.3.4.6.6.8.1",144,""
"1822","L144.2.72.72.1",144,""
"1823","L144.2.44.3.11.12.2",144,""
"1824","L144.2.16.3.3.6.6.24.1",144,""
"1825","L144.3.48.48.1",144,""
"1826","L144.4.36.36.1",144,""
"1827","L144.4.11.12.2",144,""
"1828","L144.12.7",144,""
"1829","L256.2.19",256,""
"1830","L2048.2.63",2048,""
